,cid,status,user_name,movie_code,votes,rate_stars,date,content,add_time,customer
191,1353915845,1,端木夜,4920389,40,4,2018-04-06 20:50:22,很精彩，结合动漫，很有意思。把游戏世界和现实生活连接在一起，好热血。,2018-09-21 15:04:26.492102,1
192,1215978540,1,su27根本就没有,4920389,28,5,2018-03-27 22:33:30,纯天然绿色零剧透无公害友邻就是在下。五星送给超会玩的斯大爷。,2018-09-21 15:04:26.500672,1
193,1349678310,1,小步捯饬着,4920389,35,4,2018-03-30 21:09:59,确实厉害，制作精良，现实与游戏世界的交互未来感很强，但这老头透露着一股对人性的过于乐观，大多数人沉溺于游戏并不是因为孤独，而是沉溺于游戏之后才变得孤独，脱离现实，梦想家毕竟是少数，大多还是逃避残酷现实的loser，就像最后没有开的那枪一样,2018-09-21 15:04:26.506055,1
194,1350118911,1,Luke,4920389,39,5,2018-03-31 16:09:29,希望微信周二周四也不能访问。,2018-09-21 15:04:26.511279,1
195,1351505555,1,阿汤,4920389,18,3,2018-04-02 21:09:54,现实很累，游戏也累，从虚拟回到现实，吃好一顿饭，并不见得就是一种解脱，回到现实中，人人都是现实的契约奴隶，照样过不好这游戏一样的人生。,2018-09-21 15:04:27.122326,0
196,1348458802,1,拐了,4920389,46,3,2018-03-28 11:20:56,还是一个标准、简单的好莱坞大片。,2018-09-21 15:04:27.153758,1
197,1349579390,1,明安,4920389,32,4,2018-03-30 17:23:05,哈哈哈梗真多,2018-09-21 15:04:27.164781,1
198,1349261829,1,萧秋水,4920389,39,5,2018-03-30 18:27:13,几年来还没有一部电影，像《头号玩家》这样让我完全投入其中，仿佛亲身经历了一场虚拟人生。作为一个在虚拟世界恋爱并在现实世界结婚的人，我的确对片中的情感有很深的认同。虚拟实境、极速飞车、生死探险、第二人生……融合了太多时代符号的这场大戏，简直就是一部文化发展史，光怪陆离、极致浪漫，故,2018-09-21 15:04:27.176287,1
199,1349217021,1,LORENZO,4920389,16,4,2018-04-03 05:19:06,游戏迷的盛宴，VR世界的终极形态，全程都在数玩过的游戏以及找彩蛋。觉得不够好的地方是第三把钥匙的获取，结尾的设定，以及文戏的过分浅显的对白。然而此外的部分，尤其是游戏的部分特别精彩。四星。,2018-09-21 15:04:27.187415,1
200,1350810452,1,西帕克,4920389,15,4,2018-04-01 17:11:42,正是因为《巴卡路班仔》所代表的那支亚文化的独特与特别，才可以让重新发掘这些的《头号玩家》如此火爆。观看这样的电影，也成了观众寻找同类的过程，我们曾经爱过，却不被其他人重视的事物，在这里成为了整个世界都在寻找的最高准则。在如同圣堂的好莱坞一级大片和黑暗的影院中，完成了一次洗礼。,2018-09-21 15:04:27.198698,1
201,1350719077,1,斑陀螺,4920389,17,4,2018-04-01 14:22:00,虽然看得很开心，但此片对游戏角色的使用态度更像是「大伽客串了群演」，真正把玩梗融入到剧情里的反而是闪灵钢普拉哥斯拉这样的影视IP。现实部分的戏和刺客信条一样鸡肋，最后的说教尬出天际，原本就是在现实过得不爽才逃去玩游戏的，你当了人生赢家就有脸说「现实比游戏更好」？,2018-09-21 15:04:27.209523,1
202,1349720695,1,所有团的团长,4920389,25,4,2018-03-30 22:14:07,记得以前曾经想策划过一个稿件，就是游戏和电影在未来的边界是否会越来越模糊。我觉得斯皮尔伯格的牛逼之处不在于埋了多少彩蛋，而在于预示了电影一种极有可能的未来。,2018-09-21 15:04:27.221219,1
203,1350504907,1,H!karu,4920389,19,5,2018-04-01 01:58:29,Hardcore nerds porn. ,2018-09-21 15:04:27.231934,1
204,1349329240,1,艾晨,4920389,27,4,2018-03-30 02:54:28,作为一个不专业的游戏行业从业者，给电影打四星；作为一个不专业的电影爱好者，给电影打三星。整体75分吧。《头号玩家》就像一台造梦机器，再现了很多人幻想中的场景；然而诸多的电影梗、游戏梗只是电影的热闹补充，再锦上添花，也不是电影本身。总之，“谢谢你来玩我的游戏。”,2018-09-21 15:04:27.243078,0
205,1351505599,1,红桃L,4920389,51,3,2018-04-02 21:09:58,"这部电影的评分其实很简单
对于游戏迷和欧美大片迷来说，无数的彩蛋让他们爽到了，那就是五星
对于不打游戏或偏爱文艺片的观众来说，他们get不到这些梗，看完后云里雾里的，那就是两星三星 ，顶多跟风四星
很不幸我属于后者...",2018-09-21 15:04:27.253559,1
206,1350478005,1,吃瓜少年,4920389,15,4,2018-04-01 00:54:49,信息量和致敬梗很多的爽片，立意也不错，寓教于乐比起说教更让人印象深刻,2018-09-21 15:04:27.261028,1
207,1341811352,1,席德,4920389,31,3,2018-03-30 14:18:18,人物形象单薄刻板，大东的存在就是为了出高达，修可以直接删掉没影响。经典文化元素应该是锦上添花，而不是压倒叙事、喧宾夺主，粗暴挪用文化符号的手法让我有种看春晚的错觉。谢里丹这样有才华的年轻演员，近几年又是演X战警又是演这个，总把时间花在这种“谁演都一样”的电影里，不应该啊。,2018-09-21 15:04:27.267215,1
208,1351607429,1,我要加油,4920389,47,3,2018-04-02 23:54:45,不要沉迷游戏了，可是现实生活中谁能做到,2018-09-21 15:04:27.271922,1
209,1333726996,1,荆棘,4920389,34,5,2018-03-31 10:08:23,"比较可惜的就是主角姨妈和渣男友的被害，女主的手下同样被抓去未归，处理的不太好。无政府主义的设定和突如其来的警察不合理。全民沉迷VR与粮食减产不深刻。除此，帅不过3秒高达，馆长硬币赌注，以及黑人队友与男主相认，笑哭。
其实，有时候我也想回到一会儿童年时无忧无虑打电动呢~愿世界和平。",2018-09-21 15:04:27.276345,1
210,1314998507,1,烟波人长安,4920389,28,5,2018-04-01 14:47:01,这货不是电影，这货是二次元的毛片啊！。。。,2018-09-21 15:04:27.281237,1
211,1350825307,1,冰山李,4920389,22,2,2018-04-01 17:38:08,大数据终将替代想象力 with Anana,2018-09-21 15:04:27.285785,1
212,1350918206,1,沈入忘,4920389,20,5,2018-04-01 20:24:09,好好看！！！ 看之前很担心不懂游戏梗能不能看懂，根本不用担心。因为理想，热爱，真诚，情感，每个人都是共同向往和拥有的。,2018-09-21 15:04:27.290139,0
213,1294419397,1,匡匡,4920389,11,4,2018-04-02 15:18:50,斯皮尔伯格不是拍电影，也不是拍彩蛋，是做标本。死扛着没瞧任何剧透，赶个早场去观摩了。同场还有两位走路颤巍巍、需要互相搀扶的老爷爷老奶奶，这股子勇猛贴近年轻世代文化的精神，着实可嘉。不过，说它是整整一代人的“流行文化”编年史，我可不咋赞同。最多是“御宅文化”的一次总动员。,2018-09-21 15:04:27.296316,0
214,1350330623,1,大燕威王~扑腾,4920389,20,5,2018-04-01 23:27:03,从一曲《I Hate Myself For Loving You》响起，全程高燃。看到高达了！好激动！斯皮尔伯格就属于那种商业片基本功非常扎实的人，我们的电影人应该多学习他，有情怀可以，但一定要招待好观众。,2018-09-21 15:04:27.301321,1
215,1349460196,1,今夕何夕,4920389,37,4,2018-03-30 12:49:12,本对游戏类电影不感兴趣，却意外得不错，科幻巨作，斯皮尔伯格还是厉害。,2018-09-21 15:04:28.183534,1
216,1349729588,1,大时代·歌姬,4920389,24,4,2018-03-30 22:26:31,"这真的是只有爱电影➕爱游戏的人才能做出来的电影。
光荣归于斯皮尔伯格，伟大归于电影和影迷！",2018-09-21 15:04:28.230124,1
217,1350962700,1,子文东,4920389,22,3,2018-04-01 21:31:09,买票时明明标了原声，现场居然是国语配音，巨坑无比…… 不过除去这个因素，还是感觉很一般啊。评分确实虚高太多了。,2018-09-21 15:04:28.241659,0
218,1350312327,1,周眠,4920389,15,5,2018-03-31 21:30:46,最赞+1s这个彩蛋。,2018-09-21 15:04:28.253224,1
219,1348446321,1,哟大豪爷,4920389,41,5,2018-03-28 10:51:19,彩蛋太多了！！！！！！,2018-09-21 15:04:28.265093,0
220,1348909218,1,饮歌,4920389,37,5,2018-03-29 10:28:37,精彩绝伦，难以言表！这部片子让我再一次相信电影是一门光影的艺术，再一次爱上了电影。在一个颓垣末世那么似曾相识的未来设定里，老斯巧手匠心得用VR的概念把科幻电影拍出了新的高度。那些琳琅满目的致敬和别出心裁的彩蛋，真的是不把影迷看到高潮不肯罢休！,2018-09-21 15:04:28.276624,1
221,1351264218,1,卒业之奏,4920389,34,3,2018-04-02 12:05:11,从红海开始 豆瓣的评分体系就已经崩塌了,2018-09-21 15:04:28.288082,1
222,1349613792,1,awty,4920389,41,1,2018-03-30 18:49:52,其实仔细想一想，这片真正和游戏有关的内容有几个？,2018-09-21 15:04:28.298696,1
223,948811559,1,安东,4920389,15,5,2018-04-06 23:09:26,一边嗨一边觉得悲哀：就算未来真有这么个牛逼游戏，我天朝玩家不翻墙估计还是登录不了。,2018-09-21 15:04:28.310582,1
224,1351394407,1,KREJERK,4920389,29,1,2018-04-02 16:56:18,一星半吧,2018-09-21 15:04:28.320949,1
225,1353198760,1,野子,4920389,23,5,2018-04-05 21:19:03,不能因为从来不玩游戏而少打一颗星，好电影光芒万丈。,2018-09-21 15:04:28.332289,1
226,1350765743,1,gegemoon,4920389,15,4,2018-04-01 15:49:56,斯皮尔伯格再任性，也还是要帮华纳强行植入各种DC元素。不过预算应该都花在特效上了，演员不是新人就是英国人，这次不舍得请汉克斯了。反派手下的人其实并不弱，主要都毁在boss自己身上了，也是很典型的傻逼老板。最后女主如果真的是中年宅男Chuck就太妙了哇。,2018-09-21 15:04:28.346999,1
227,1351366884,1,战将波舰金,4920389,18,3,2018-04-02 15:58:01,人类在过去二三十年里几乎没有任何新的想象，救赎被数字日益吞噬的孤独灵魂的，反而是仍旧是这些流行文化图腾，这难道不是最令人伤感的事情吗,2018-09-21 15:04:28.353997,1
228,1349342845,1,牛腩羊耳朵,4920389,19,4,2018-03-30 05:50:55,斯皮尔伯格对ACG二次元文化的总结和正名，特别是对游戏迷们来说就是狂欢，最后不忘防沉迷提醒广大玩家现充的重要性。各种梗多到来不及数的地步，有些“掉书袋”的嫌疑，第一关场面调度屌炸天，第二关迷影中的迷影情怀与还原度爆表，第三关大戏相比之下就略缺乏新意【头号玩家=人民币玩家】,2018-09-21 15:04:28.360275,1
229,1352235802,1,樂安,4920389,13,5,2018-04-12 10:40:09,特效很棒，剧情也在线，彩蛋桥段爆点都很赞。,2018-09-21 15:04:28.364865,1
230,1351282264,1,婷婷爱八卦,4920389,42,4,2018-04-02 12:51:02,科幻类电影的极致挑战了，反派略弱了一点,2018-09-21 15:04:28.369304,1
231,1350296059,1,2koo,4920389,16,4,2018-03-31 21:07:45,土豪氪金玩家大战腾讯。,2018-09-21 15:04:28.373962,1
232,1356537505,1,Bless_U,4920389,29,4,2018-04-11 14:29:24,要懂得走回头路，要懂得活在当下，要勇敢踏出每一步。虽然只看懂一半，但挺热血的，玩游戏就是找热血得感觉。,2018-09-21 15:04:28.377986,1
233,1351129508,1,左胸上的吸盘,4920389,17,3,2018-04-02 01:57:29,勉强及格。和慧在影院看的第一部片子。主线架构很俗了，寂寞有钱人的动机就是让别人去了解他，有点苦涩有点浅薄，这个层次连《海贼王》都比不上啊。全片精华是拿第一把钥匙的飞车戏，除了不少电影彩蛋在镜头上也有游戏感；以及最后召唤大军，缭乱的游戏人物里，钢铁巨人联合高达大战哥斯拉。别的无甚观,2018-09-21 15:04:28.382766,1
234,1350036544,1,草威,4920389,21,4,2018-03-31 13:29:46,1.退一步海阔天空；2.人最舍不得的是未能实现的愿望；3.最爱玩的人能有最多收获。斯皮尔伯格讲童心还是有一套。,2018-09-21 15:04:29.086560,1
235,1349510693,1,思郁,4920389,24,5,2018-03-30 14:53:42,太牛逼了，好莱坞第一大佬的称呼不是吹的，这就是写给自己电影生涯的一封情书，迷影者才会享受这美好的过程。,2018-09-21 15:04:29.108273,1
236,1348087387,1,瓦力,4920389,24,4,2018-03-27 15:14:55,这是资深电影电玩动漫迷的《达芬奇密码》+《黑客帝国》，也是史上彩蛋最多的电影，有IMAX加持戴上眼镜那刻就沉浸“绿洲”了，沉浸感超强，不过哈利迪谜题改得比原著还简单说不过去，只有主角牛逼其他玩家都是傻逼么...没看过《闪灵》没玩过相关游戏的观众会少一些乐趣。绿洲绝对是“奶头乐”的终极载体,2018-09-21 15:04:29.114981,1
237,1351822246,1,顾俏乜,4920389,12,5,2018-04-03 13:51:01,相当燃相当热血的一部片子。,2018-09-21 15:04:29.120292,1
238,1350425540,1,唐小万,4920389,18,3,2018-03-31 23:40:10,每年公司都要让我们做一个信息安全测试，其中一条就是千万不要把密码抄在纸上。,2018-09-21 15:04:29.124361,1
239,1349844116,1,大瘦瘦,4920389,41,3,2018-03-31 01:19:25,泼点冷水吧，我想我看完的震撼程度不如当年玩的金庸群侠传吧,2018-09-21 15:04:29.129216,1
240,1349819847,1,PomBom,4920389,18,5,2018-03-31 00:32:37,看完胸中有千言万语，一时也难以尽吐，只是走出影院，迎着回家路上的夜风，想到那句“谢谢你来玩我的游戏”，还是忍不住流泪。斯导已经七十二岁了，但这部电影让我觉得，他就是那个我从很小的时候就开始一直盼着的，理想中的最好的朋友。,2018-09-21 15:04:29.134321,1
241,1349876938,1,Ravan,4920389,39,3,2018-03-31 04:05:21,真的高达大战哥斯拉不常见的，能把烂剧本拍成这样斯皮尔伯格也是牛逼了,2018-09-21 15:04:29.139246,1
242,1354695507,1,注销,4920389,11,3,2018-04-07 23:11:02,不是科幻电影，没有任何世界观的贡献。Z手捧金蛋问哈利迪你是角色还是活人，只是再问一遍耶稣是神还是人。最高潮是坏到极致的大反派被主角一滴眼泪感化，更不用提剧本其他的槽点和俗套。斯氏自己的电影里前五也排不进去。如果这样的埋梗技术也要大呼小叫，那么看今敏得备两瓶速效救心丸吧？,2018-09-21 15:04:29.144125,1
243,1350934583,1,苹果派,4920389,46,4,2018-04-01 20:49:19,被闪灵吓到了，游戏玩的少，有些梗没get到，片子确实很酷炫。男主帅点就更好了。,2018-09-21 15:04:29.148965,1
244,1350781603,1,欢乐分裂,4920389,14,4,2018-04-01 16:18:32,非游戏控达成大银幕实战经验，在高度视效的世界里体验异次空间，VR化的现实在游戏里的倒映；各种梗眼花缭乱，van  helen热血开场，beegees撩人，JD惊鸿一瞥，高达赛高，最提神的当然是闪灵之复现，满身惊栗；“谢谢你们玩我的游戏”，回归现实也有温暖的拥抱。,2018-09-21 15:04:29.154020,1
245,1360720256,1,炫3D,4920389,10,4,2018-04-19 17:13:20,很新鲜的创意，身临其境的感觉，这就是斯皮尔伯格的电影,2018-09-21 15:04:29.158668,1
246,1351077818,1,舟菖蒲,4920389,15,4,2018-04-01 23:57:28,朋友曾说诗词的本质是“用典”。看完这部电影我觉得，游戏、网络论坛、以及所有亚文化中的玩儿梗本质上和用典是一回事，只有玩梗才可以保持与历史、传统的接续和对话，从而树立自身的边界。而如果没有这种接续和边界，无论流行文化还是古典文化，都将不复存在。,2018-09-21 15:04:29.163657,1
247,1351063304,1,Vamei,4920389,12,5,2018-04-01 23:37:46,梗都看不完,2018-09-21 15:04:29.168660,1
248,1350877247,1,陈哈,4920389,11,4,2018-04-01 19:15:25,内核是好莱坞大片百年不变的三观正。有人认为斯皮尔伯格开创了电影未来的拍法，我觉得没有，此片有创新，但创新不是发明，创新是将现有元素重新组合。也有人因为观众一边倒的好评而带着排斥情绪看片，刻意打低分，我觉得除了影响自己心情应该没有其他好处了，反正别人没损失。,2018-09-21 15:04:29.173721,1
249,1349336034,1,有心打扰,4920389,17,4,2018-03-30 04:03:38,影片实在太可恶了，它一层层挖开我的梦，电影、动漫、游戏...我想起了大学在宿舍里一个人在深夜里看《闪灵》，想起了中学时候看高达，也想起了小时候跟朋友在玩任天堂...在高潮迭起时，泪流满面。,2018-09-21 15:04:29.178650,1
250,1353319694,1,邓若虚,4920389,15,4,2018-04-05 23:26:36,斯皮尔伯格顺手提高了爆米花电影的入门标准——爆米花电影要拍得这样过瘾，才能算是良心之作嘛。斯皮尔伯格今年 72 岁了，72 岁的老头能把这些眼花缭乱的东西玩得这么溜，真是给这个世界增添了不少安全感。有人以这种方式来聊“死亡”这件事，也真够任性和别出心裁。如果库布里克还活着，会怎么样呢。,2018-09-21 15:04:29.183552,1
251,1349804356,1,银色bullet,4920389,19,5,2018-03-31 00:06:59,上线防沉迷系统你敢信？,2018-09-21 15:04:29.188471,1
252,1343975686,1,余小岛,4920389,23,5,2018-03-29 22:40:02,虽然彩蛋多到根本来不及反应，错过了很多惊喜，但只要有那一段完美还原的《闪灵》就足够了。斯皮尔伯格用这种方式把他的偶像库布里克放进自己的电影，不愧是是头号迷弟。以及电影比小说好太多，不仅仅是影像上的视觉奇观，三个钥匙的冒险游戏以及最后的结局都有意义得多。“感谢你玩我的游戏。”,2018-09-21 15:04:29.193301,1
253,1354211726,1,xxxx,4920389,30,5,2018-04-07 09:31:01,游戏与电影的结合，特效很赞，IMAX看会更棒，好看,2018-09-21 15:04:29.198233,1
254,1340001567,1,搬砖侠,4920389,26,5,2018-03-28 12:57:44,除了震撼想不到别的形容词，应该会成为《阿凡达》那样划时代的科幻经典巨制吧，电影本身就是一场跨越游戏、电影、ACG等现代流行文化的巨型彩蛋，高达大战机械哥斯拉、街霸守望先锋真人大乱斗、阿基拉横冲直撞GTA、金刚巨兽怒火街头，另外反派boss的设定怎么这么像国内某鹅厂大佬呢，连公司名都叫lol啊,2018-09-21 15:04:29.837595,1
255,1363844943,1,李小丢,4920389,11,4,2018-04-25 16:57:08,作为呆在Jewnicorn这艘幽灵船上的女孩，观影体验是TSN《社交网络》才是最大的彩蛋，绿洲创始人Haliday和自己合伙人Morrow的相知-决裂-悔恨，以致于将这份悔恨化为玫瑰花蕾的心意，让人不由幻想扎克伯格年老的时候会不会在Facebook上留下一朵怀念Wardo的玫瑰花蕾，怀念他曾经有过的，唯一的朋友。,2018-09-21 15:04:29.910301,1
256,1348795976,1,冰心锁,4920389,32,5,2018-03-29 00:07:11,死肥宅，日呆，美分，二次元的狂欢,2018-09-21 15:04:29.916915,1
257,1349567648,1,火星制造,4920389,44,2,2018-03-30 16:58:48,俗套的故事，不如阿凡达体验好。,2018-09-21 15:04:29.921480,1
258,1349550260,1,文森Vincent,4920389,24,3,2018-03-30 16:21:48,大概我这样悲观的人并不适应观看此类纯粹以情怀和想象力堆砌的电影，它由内而外散发着某种激烈而虚幻的喧腾，而我却期待影片现实部分以《千钧一发》的悲伤式呈现。快餐时代的集体命运是在喧腾结束的那刻迎来无尽的空虚感，抽离本片煽动的种种情绪后，观众同样会迎来属于他们自己的呆滞时刻。★★★,2018-09-21 15:04:29.926025,1
259,1350154170,1,特立独行的猪,4920389,36,3,2018-03-31 17:09:46,为什么分那么高，感觉就是一般好看啊,2018-09-21 15:04:29.930922,1
260,1351540623,1,水田英松,4920389,15,3,2018-04-02 22:10:29,我最讨厌的游戏就是带激光的游戏；我最讨厌的电影就是带激光的电影。,2018-09-21 15:04:29.935960,1
261,1349675238,1,斯齊佐飛力尼克,4920389,14,4,2018-03-30 21:04:46,情怀玩到极致，娱乐大片玩到极致！Simon Pegg怎么只混了个这么酱油的角色！哭！,2018-09-21 15:04:29.940670,1
262,1350637324,1,葫芦娃是麦霸,4920389,8,5,2018-04-07 02:14:50,太好看了!值得二刷三刷!另外，里面的反派我觉得又怂又懵有点搞笑是怎么回事,2018-09-21 15:04:29.945425,1
263,1350887996,1,等一个人,4920389,14,5,2018-04-01 19:34:37,看之前完全没抱期待，结果在电影院里泪崩，不是感动的，是找彩蛋眼睛痛。,2018-09-21 15:04:29.949888,1
264,1352249398,1,Mr.Charles,4920389,15,4,2018-04-04 10:54:58,感谢你的电影 成为我人生的一部分,2018-09-21 15:04:29.955042,1
265,1352487507,1,godannar,4920389,7,3,2018-04-04 19:42:14,点成不了线,2018-09-21 15:04:29.959590,1
266,1349217076,1,寒枝雀静,4920389,28,3,2018-03-29 22:17:16,D/致敬之外的文本内核单薄甚至矛盾，把剧作推向极端、直接探讨虚拟内的虚拟而非虚假正能量更能够达到应有的反思。但实际上技术＋情怀＋陈旧故事的结合下，反思或攻壳式的升华都很难达成。骨架血肉如此再多堆砌式致敬也只是加剧好莱坞式空洞＋底层革命骗局。华丽运镜美术加分。为本叔爆灯保留及格！！！,2018-09-21 15:04:29.964626,1
267,1354299183,1,德川咪咪,4920389,22,5,2018-04-07 12:43:44,体验很爽，核心老派。曾经和刘宇昆聊起过科幻作者对未来世界的态度。他写过意识上传的题材，人类文明用一管灯泡的能量就能维持。老派的人会本能地反感，但对于新人类而言一切都是自然的。所以，“周二周四关闭绿洲”只是老派人类的愿景，就像每周两天全世界断网一样不可能。,2018-09-21 15:04:29.969004,1
268,1345083958,1,阿子-,4920389,10,5,2018-03-30 15:30:06,献给游戏宅的颂歌，但是又很巧妙地提醒了断网的重要性……玩过的游戏太少，有些梗get不到。不过不妨碍我把3D眼镜哭花了（消毒眼镜真的重要）。史皮堡这一套就是我的type，无法抵抗！最大槽点是一部讲彩蛋的电影，没！有！彩！蛋！,2018-09-21 15:04:29.974598,1
269,1350769901,1,三七莲华,4920389,17,4,2018-04-01 15:57:36,梗多于剧情的片儿。我大概不是目标观众所以看得不太激动。,2018-09-21 15:04:29.980077,1
270,1349341972,1,Lycidas,4920389,15,3,2018-03-30 05:34:43,3.5 前两关超精彩，rylance恍如孩童化身般存在，时光倒流的造梦愿望，极其动人。可惜到了最后一关仿佛用尽招数，虽然强行埋梗仍乐此不疲，但打群架还是落回了中二俗套（现在流行青少年统治世界？）老斯还是时刻不忘政治正确和喊口号，尴尬死了。日本小哥哥好好看！二刷减分，经不起细看。,2018-09-21 15:04:29.987303,1
271,1352508095,1,菠菜,4920389,17,3,2018-04-04 20:21:37,高达出来还是蛮燃的，但是这些关卡和游戏公司。。。真是感觉他们没有见过我天朝各类玩家啊。,2018-09-21 15:04:29.992856,1
272,1351995506,1,知念侑李,4920389,40,4,2018-04-03 20:43:46,虽然get不到太多彩蛋。但是依然觉得很爽的一部片子。票价值了。,2018-09-21 15:04:29.997353,1
273,1350948452,1,pluto早上好,4920389,40,3,2018-04-01 21:10:16,真的过誉了,2018-09-21 15:04:30.003593,1
274,1349804833,1,张春[阿卡纳],4920389,17,5,2018-03-31 00:07:44,赞爆,2018-09-21 15:04:30.728242,1
275,1349324371,1,罗汗,4920389,14,5,2018-03-30 02:20:17,一首流行文化的最强赞美诗。,2018-09-21 15:04:30.733754,0
276,1349220166,1,qw0aszx,4920389,18,4,2018-03-29 22:22:16,本质只有三星的片子，靠塞梗的观感直接拉到四星水准估计也仅此这片了吧，还原《闪灵》的段落直接预订年度影视十佳段落之一，真的是爽飞 7.6分★★★★,2018-09-21 15:04:30.738761,1
277,1352174539,1,.L.,4920389,14,2,2018-04-04 06:03:46,乱炖而已,2018-09-21 15:04:30.743850,1
278,1349307281,1,楊不歡,4920389,14,5,2018-03-30 01:04:09,這種電影簡直是SiFi geek的埋梗天堂，我中二的前男友應該很喜歡，這可能是第一部我看到那麼多不合情理的弱智情節還打五星的電影，看懂梗的笑到爆炸,2018-09-21 15:04:30.747847,1
279,1350482619,1,灰土豆,4920389,12,4,2018-04-01 01:03:38,还真是…除了彩蛋啥也没有啊……,2018-09-21 15:04:30.752897,1
280,1350369889,1,JulyChan,4920389,21,5,2018-03-31 22:38:47,2018年引发颅内高潮的第一剂春药。走着进去，跪着出来，时刻担心自己心梗。观影时旁边密集安插各种能GET到梗的迷影患者，黑暗中素不相识的SOULMATE。电影音乐游戏动漫……人类对无用之物的热爱可真幸福啊：爱上一个认真的消遣，爱到后来就用它续命。,2018-09-21 15:04:30.757544,1
281,1353039083,1,富贵儿,4920389,15,2,2018-04-05 17:43:21,情节太老套，看得睡过去了。,2018-09-21 15:04:30.762117,1
282,1349630763,1,瓜瓜饼饼,4920389,35,4,2018-03-30 19:31:50,全程充满着意外，无处不在的惊喜与反转。,2018-09-21 15:04:30.767021,1
283,1353486173,1,冰红深蓝,4920389,16,5,2018-04-06 09:03:24,1.史上首部“元彩蛋”级电影，互文引用大拼贴，探讨记忆与童年一如凯恩的玫瑰花蕾。2.故事架构同主角名——德语文学经典中赢得圣杯堡抱得美人归的Parzival。3.最爱终结者2和改写闪灵的彩蛋，以及挂掉后的金币雨。4.文本简浅，整体上是一部狂欢式的怀旧游戏电影，感谢永远的老顽童斯皮尔伯格~（8.8/10）,2018-09-21 15:04:30.771551,1
284,1344117388,1,蚂蚁没问题,4920389,10,5,2018-03-30 15:22:25,这也是我们所有玩家、影迷的玫瑰花蕾啊,2018-09-21 15:04:30.776319,1
285,1349707397,1,[已注销],4920389,14,5,2018-03-30 21:54:49,全世界死肥宅联合起来！,2018-09-21 15:04:30.781164,0
338,1349216923,1,[已注销],4920389,17,5,2018-03-30 21:09:30,斯皮尔伯格从没让人失望过,2018-09-21 15:04:33.915120,0
286,1351436850,1,麻油叶,4920389,17,3,2018-04-02 18:37:39,可能是我不够合群。。。,2018-09-21 15:04:30.785511,0
287,1349548378,1,Thor(in)Asgard,4920389,4,4,2018-03-30 16:17:22,像我这种游戏废柴，一定不会希望生活在这种虚拟现实里……不过运动量如此之大的游戏，倒是可以避免变成“肥”宅,2018-09-21 15:04:30.790282,0
288,1348516149,1,CyniCyniCyniC,4920389,17,5,2018-03-30 17:09:00,又臭又长的结局也无碍它直接预定2018最好看的商业大片之位吧，《闪灵》那段我和同学尖叫+笑到飙泪。,2018-09-21 15:04:30.795241,0
289,1352262802,1,撕撕撕,4920389,13,3,2018-04-04 11:22:15,典型的创意一时爽，套路火葬场。讲真，对找梗这么热衷去看同人就好了啊，一部电影最大的意义是梗也太悲哀了吧。消费情怀这事的前提如果不建立在情怀，那就只剩消费了，最终的情怀/价值观导向还是沉迷游戏不如回归现实…亚文化电影落在了真·主旋律（问号脸,2018-09-21 15:04:30.800323,0
290,1353372835,1,崇子,4920389,13,4,2018-04-06 00:25:28,五人组里去掉一个日本武士，换成一个中国仙人该多好玩～嘻嘻嘻～,2018-09-21 15:04:30.805353,0
291,1350276906,1,暹罗copen,4920389,11,5,2018-03-31 20:38:47,身为老男孩在电影院里泪流满面，谢谢所有曾陪伴过我的游戏电影和音乐。,2018-09-21 15:04:30.810091,0
292,1351218949,1,申公豹,4920389,10,3,2018-04-02 10:24:02,听说只要不是五分就会被开除宅籍？也对，谁要我是冻鳗小白呢，我啊，可是完全看不懂梗呢,2018-09-21 15:04:30.814496,0
293,1348121660,1,白猿,4920389,29,3,2018-03-27 16:38:32,即使基友情深、情怀满满，但仅靠屌丝逆袭的网文套路，仍旧让我无法说服自己放弃逻辑，当然看个特效看个梗还行，就别要自行车了…,2018-09-21 15:04:30.819344,0
294,1349719509,1,介意,4920389,7,3,2018-03-30 22:12:29,"見證工業史之躍進以及lazy writing之固化（stop saying rosebud""!!!）。整部電影不斷再說：Writers"," suck it. We don’t need you no more.""",0
295,1350323653,1,猪大腿,4920389,7,5,2018-03-31 21:46:03,对我来说最大的彩蛋居然是在《与莎莫的五百天》里出现过的片尾曲。另外“请勿在周二安排任何社交活动”简直应该写在人际交往守则的第一页。,2018-09-21 15:04:31.529821,1
296,1351188991,1,更深的白色,4920389,12,4,2018-04-02 09:07:19,故事其实有点弱，太经不起推敲了。但是讲的真好，那些起伏小扣子大回转，能一直把观众控制在情绪里，这就是工业大师啊！而且能看出他是真的热爱那种明亮的价值观，也就真有感染力，这就是所谓真诚的导演吧！,2018-09-21 15:04:31.537243,1
297,1350399035,1,苏瑾深,4920389,25,5,2018-03-31 23:10:08,顶级享受，集游戏、动漫、影视、科幻、电子乐大成的视听盛宴。1、我从未想过这辈子我还会在电影院重温一次《闪灵》，而且是近乎VR体验的还原度极高的《闪灵》；2、高达出现的一瞬间，我高潮了；3、钢铁巨人掉到岩浆之前竖大拇哥的时候，第二次高潮来了。,2018-09-21 15:04:31.541987,1
298,1351185817,1,撒旦君,4920389,13,4,2018-04-02 08:57:16,大龄死宅顶级毛片,2018-09-21 15:04:31.546826,1
