user_id,status,user_name,intro,followers,follow,watched_movies
151733404,1,xxxx,,290,311,225
zhangfan187,1,搬砖侠,"业余影迷 烂片爱好者豆瓣截图上传师兼职网络电影批评艺术家表现特征为一个沉迷于低级趣味无法自拔的社恐患者 约稿等工作联系请豆油私信 微信公号 miying1994知乎 https   www zhihu com people zhangfan187 activities冒牌 大观影家  业余打码师 半个段子手 搬砖侠 常年致力于提升人类逼格的极限的伟大事业 非著名喷子 特二青年 不吐槽会死星人 重度中二患者  没才华 任性 爱作死 可约 乱写的影评 https   www douban com people zhangfan187 reviews瞎写的日记 https   www douban com people zhangfan187 notes 重口味电影鉴赏师 热爱血浆cult  自幼看恐怖片 在录像厅低劣画质的影像中长大 香港三级电影研究僧 遍览香港三级片 惯好风月 不求甚解代表作  香港三级电影大观 系列最喜爱的导演 胡金铨 库布里克 克里斯托弗 诺兰 昆汀 塔伦蒂诺 塔可夫斯基 今敏 李安 杜琪峰 彭浩翔 安哲罗普洛斯 园子温 北野武 费里尼 小林正树 朴赞郁 罗宏珍  最喜爱的电影 控方证人 黑暗骑士 老男孩 一一 美国往事 侠女 神探 2001太空漫游 花样年华 红辣椒 盗梦空间 空房间 偷自行车的人 芙蓉镇 颐和园 兽兵卫忍风帖 无间道 杀人回忆 鸟人 牯岭街少年杀人事件 四月物语 罪恶之城 低俗小说  等等喜欢的电视剧 真探 十诫 李狗嗨 冰血暴 走向共和 老友记 神探夏洛克推荐影史10佳  战舰波将金号  大都会  公民凯恩  摩登时代  控方证人  2001太空漫游  教父  东京物语  七武士  肖申克的救赎 推荐cult影史10佳  群尸玩过界  刑房  一个人和他的猪  女体铳  江户川乱步全集  妖魔大闹唐人街  尸家重地  解放军在巴黎  十诫  厨师 大盗 他的太太和她的情人 ✄                                                                   有时候看电影是为了复仇 向庸常的生活复仇  ",5814,389,4637
Luna-cat,1,李小丢,"什么才是真正的强者 就是将自己所受到的压力和悲苦在这里终结 不会再传递出去 事实上 我和我最初想要成为的那个人曾经偏离的无比远 兜兜转转这许多年 发现虽然很难 但是我毕竟还是又走回来了 日志评论没空看 要事请豆邮 性别 女  我本来以为你们都知道的   80后 85前 射手座 知乎 简书 头条号 十五言统一ID 李小丢新浪微博 李小丢er http   weibo com lunaltt微信公众号 识装 fashion3chaser  聊时尚 聊八卦 聊成长 身体和心灵 总要一起变得更美 　　 快 关注起来 关注一下不会怀孕的啦 (● ω ●)丿♡ 沉默可能产生误解 我需要说话  说话将我推向歧途 我必须沉默                                                                赫塔 米勒",68545,387,391
84485221,1,冰心锁,"I remember the way that I felt back",62,45,645
oyomoo,1,火星制造,"电影发烧友 ",4,8,26
jinjidexiong,1,文森Vincent,"一个很无聊的豆瓣用户 一个自觉的激进分子 对世界深感绝望 为自己感到悲哀 一个人果然还是很寂寞 做一个有立场的人 Why is everybody so serious!                             人们做了某事以后 才会理解自己所做的事 由此产生了哲学  亚历山大 克鲁格在词语出乎意料地抓住了生活体验的地方 也是词语最精彩之处 最后他们变得如此强加于人 以至于生活的经验必须死死缠住词语 这样才能避免分崩离析  赫塔 米勒",2606,72,2657
141679468,1,特立独行的猪,,1,2,114
RedPino,1,水田英松,"• 我对古典建筑的逻辑解释 请新关注我的友邻惠存 https   www douban com note 660319341 ",8275,100,239
VinKhan,1,斯齊佐飛力尼克,"碎碎念看电影听音乐铲屎官我用这个上instagram facebook twitter http   netfits net ?166269817",4199,113,3210
138464613,1,葫芦娃是麦霸,噜啦啦,76,49,1359
dengyigeren,1,等一个人,"私人微信 dengyigeren1988Star Trek少年JUMP漫威老科幻深夜日剧",5431,245,7707
106347535,1,Mr.Charles,"主标记电影剧集 音乐                                                      I love another  and thus I hate myself FKA Twigs <LP1>                                                       你找到你此生想要的了吗   找到了   你想要什么   能成为被爱的人 在地球上感受到被爱 雷蒙德 卡佛 <迟来的碎片>                                                      ",2822,251,2302
cloudys,1,godannar,"秘密基地http   ethermetic com 备用喉舌http   weibo com cloudys 一个人最好的玩具是他自己的头脑  FC SW 8270 1773 4425PSN港服 EtherGodannar",2353,147,3843
93124222,1,寒枝雀静,"  死去的先辈的传统像梦魇一样纠缠着现实      电影 社会性别 猫          https   www douban com doulist 44593489                    电影评星规则 A    95~100  ★★★★★A      90~94  ★★★★★B    85~89  ★★★★ B      80~84  ★★★★C    75~79  ★★★★C      70~74  ★★★★D    65~69  ★★★D      60~64  ★★★不及格的片子不打等第嗯四星真是个复杂的星级                     长片观影量记录 18 8 23  941 1840   谷粒                    关注取关请随意 是否双向取关请自便~",2840,284,1861
zhangxy1326,1,德川咪咪,"只要人类在呼吸 眼睛看得见 我的诗就活着 使你的生命绵延 ",21382,113,243
pandapie,1,阿子-,"吃货 前第三种人 厨房实验爱好者现役家庭妇女 ps 友情提醒 当妈以后经常性晒娃关注请谨慎不太熟的人可能不回评论 拉黑非常任性注意力有限 无法一一回应关注 见谅",9190,621,944
lotusfire666,1,三七莲华,"专业设计研究者没文化的艺术爱好者约稿和买画请豆油 三个月爬墙",29133,407,523
raquelycidas,1,Lycidas,"在这里写电影http   thesilenthours comwe are such stuff as dreams are made onand our little lifeis rounded with a sleep       字幕http   www douban com doulist 43378523 小站Monsieur Wes Andersonhttp   site douban com 234933 ",5449,286,3135
Sising,1,菠菜,"微信订阅号 有点自卑 微信号 bocai_zhu)电子书 情感问答  http   read douban com ebook 1919781 ",20490,266,621
172428022,1,知念侑李,"我爱你 百般滋味 难摹其容 ",364,375,267
ploto,1,pluto早上好,为爱多走一里路,302,930,182
arcana,1,张春[阿卡纳],"一个因常常生病不得不屡获奇功的人一个怀着充沛深情的失败的发明家目前的职业是作家和甜饼干隐修会会长作品 一生里的某一刻  在另一个宇宙的1003天 微信公号 aokukuku",40214,364,626
lyojue,1,罗汗,"也无风雨也无晴编剧 业余码字微信公众号 蕨类植物   小说 评论 随笔  ID Plantjue微博 白左女孩儿豆瓣阅读专栏 http   read douban com column 1458343 Techno Techno Techno",1774,238,1563
88439681,1,qw0aszx,"Oh hai~",0,99,2923
lingm07,1,.L.,"Website  http   www senseorsensibility orgFlickr   http   www flickr com photos lingm07         微博 http   t sina com cn lingm07       ",17860,833,729
cat-in-black,1,楊不歡,"文化觀察作者 興趣愛好列表       魔幻現實主義 邪典文學 奇怪的喻體修辭愛好者 百年孤獨   哈扎爾辭典   第二十二條婚規  莎士比亞 愛倫坡 恰克 帕拉尼克 卡夫卡 馬爾克斯         古詩詞 對聯 燈謎 酒令 古代罵詈中國古代文字遊戲愛好者 紅樓夢  封神演義  鏡花緣  西遊記  聊齋 蘇軾 龔自珍 李煜        人類學 中國古代史 英國歷史 中世紀史 宗教 民俗學 變態心理學 連環殺手史 一點偵探小說         希臘神話 中國神話 日本怪談 印度埃及神話 歐洲童話 浮士德  神曲  伊利亞特  一千零一夜  怪談 小泉八雲  放飛自我想象團團長         Si Fi狗  科幻世界 10年讀者 銀河系漫遊指南  神秘博士  三體  哈利波特  少數派報告 尼爾蓋曼 道格拉斯亞當斯 普拉切特 鄭淵潔 周銳 寫童話的  柳文揚 馬伯庸 祥瑞御免  九州         前迷笛狗哥特 新金屬 emo 噪音 民謠Linkin Park  H I M blonde redhead my chemical romance eminem  gorillaz Emilie Autumn 聲音玩具 二手玫瑰 木瑪 惘聞 秋紅         海賊王 百變小櫻 銀魂 百鬼夜行抄 D伯爵的寵物店 世界奇妙物語 乙一 麥兜  重返少年時 堂本剛   rick and morty達利和杜尚平權主義者",9296,590,508
whuizw,1,灰土豆,"纪录片夏日纪事 http   movie douban com subject 25762342 口袋零年 http   movie douban com subject 25766647 未来奇谭https   www jianshu com nb 24438422豆瓣阅读考研手记 http   read douban com ebook 583099 鸟的天文导航 https   read douban com ebook 38003615 诗https   site douban com 108945 widget notes 2047226 小站https   site douban com 108945 ",9467,2000,2473
JulyChan,1,JulyChan,"July Chan 一个没意思到有意思 无聊到有聊的人 与王菲同星座 与林夕同属相 与陈奕迅同生日 Fayenatics 顽固金山派 港乐爱好者 科叔脑残粉 爱死黄碧云 Narrow Range诸多爱无能 没有嘈杂的大世界 只有留痕的小自我 http   t sina com cn julychan",6318,172,2373
hardbone,1,富贵儿," 1 野生吉他手 2 树墩子的灵魂导师  3 豆瓣网最后的精神灯塔 4 诺贝尔客观奖得主 5 贵瓣知名傻逼学研究专家有骗炮不轨企图的女粉丝请自带房费         分割线           座右铭 生的随意 死的随机 微博 http   weibo com gxf67453172",9884,117,94
172397947,1,瓜瓜饼饼,,362,245,311
Nokia95,1,冰红深蓝,"Wo aber Gefahr ist  wächst das Rettende auch If you can meet with triumph and disaster and treat those two impostors just the same Il n y a qu un seul héroïsme au monde  c est de voir le monde tel qu il est  et de l aimer 唯爱永生资深影迷 德语文学专业 哲学半吊子 现当代艺术爱好者偏好  欧美电影 经典老片 艺术电影 惊悚 恐怖片 实验电影 不同流俗的爱情片 科幻片 {只要能在形式与风格(视听语言 表演与叙事结构) 情感(共鸣与开拓眼界) 思想(深度与多义性)中的一个方面做到极致或创新 就是好电影}电影之于我 是一束永远萦回于心的浩大梦境 一场冰雪净土上的血色赎救 https   movie douban com review 7922556 一段狂放而肆意的亘古诗章 https   movie douban com review 7854319 一套形式与风格的魅惑系统 https   movie douban com review 7469312 个人影史Top20  穆赫兰道 David Lynch 生人勿进 Tomas Alfredson 薄荷糖 Chang dong Lee 一代宗师 Kar Wai Wong 雾中风景 Theodoros Angelopoulos 地下 Emir Kusturica 美国往事 Sergio Leone 狂人皮埃罗 Jean Luc Godard 着魔 Andrzej Zulawski 2001太空漫游 Stanley Kubrick 现代启示录 Francis Ford Coppola 同流者 Bernardo Bertolucci 死者田园祭 Shûji Terayama 对她说 Pedro Almodóvar 柏林苍穹下 Wim Wenders 阿玛柯德 Federico Fellini 乡村牧师日记 Robert Bresson 幽灵公主 Hayao Miyazaki 梦之安魂曲 Darren Aronofsky 一一 Edward Yang我的影史十五佳候选片单 http   www douban com doulist 38014807 2017十五佳电影及提名 https   www douban com doulist 45821174 2016十五佳电影及提名 https   www douban com doulist 43647944 2015十五佳电影及提名 http   www douban com doulist 37886868 2014十五佳电影及提名 http   www douban com doulist 37165634 2013十五佳电影及提名 http   www douban com doulist 37140454   惊悚 恐怖片十五佳  着魔 生人勿进 瑞典版  冷血惊魂 阴风阵阵 驱魔人 精神病患者 希区柯克版  怪形 卡朋特版  寂静岭 德州电锯杀人狂(1974版) 咒怨 威尼斯疑魂 回路 黑泽清版  老无所依 冰血暴 死亡论文 15待定 爱情片十五佳 生人勿进 瑞典版  对她说 暖暖内含光 廊桥遗梦  爱在三部曲  爱在日落黄昏时  情书 岩井俊二版  爱 米夏埃尔 哈内克版  一个陌生女人的来信 马克斯 奥菲斯版  阿黛尔 雨果的故事 安妮 霍尔 开罗紫玫瑰 当哈利遇见莎莉 大路 费里尼版  理智与情感 1995版  瑟堡的雨伞 15待定〖最爱导演Top 10 斯坦利 库布里克   大卫 林奇   让 吕克 戈达尔   塞尔吉奥 莱昂内   西奥 安哲罗普洛斯   拉斯 冯 提尔   亚历桑德罗 冈萨雷斯 伊那里图   米开朗基罗 安东尼奥尼   罗曼 波兰斯基   罗伯特 布列松安德烈 祖拉斯基 阿伦 雷乃 弗朗索瓦 特吕弗 路易 马勒 大卫 柯南伯格 丹尼斯 维伦纽瓦 伍迪 艾伦 克林特 伊斯特伍德 泰伦斯 马力克 达伦 阿伦诺夫斯基 科恩兄弟 阿尔弗雷德 希区柯克 吉姆 贾木许 保罗 托马斯 安德森 布莱恩 德 帕尔玛 弗朗西斯 福特 科波拉 马丁 斯科塞斯 史蒂文 斯皮尔伯格 费德里科 费里尼 贝纳尔多 贝托鲁奇 皮埃尔 保罗 帕索里尼 安德烈 塔可夫斯基 英格玛 伯格曼 维姆 文德斯 沃纳 赫尔佐格 亚历杭德罗 阿梅纳瓦尔 佩德罗 阿莫多瓦 欧格斯 兰斯莫斯 黑泽明 黑泽清 宫崎骏 岩井俊二 中岛哲也 李安 王家卫 张艺谋 蔡明亮 侯孝贤 徐克 李沧东 朴赞郁维托里奥 斯托拉罗☆最爱男演员Top 10★罗伯特 德尼罗 克林特 伊斯特伍德 阿尔 帕西诺 詹姆士 斯图尔特 达斯汀 霍夫曼 西恩 潘 杰克 尼科尔森 罗伯特 雷德福 威廉 达福 崔岷植♡女神   最喜欢的女演员♥Naomi WattsIsabelle AdjaniJennifer ConnellySaoirse RonanJoan FontaineEmma ThompsonDeborah KerrAmy AdamsAna TorrentVivien LeighRooney MaraMonica VittiMirjana JokovicMary Elizabeth WinsteadMadeleine StoweTeresa WrightEmily Blunt王祖贤原节子金玉彬李冰冰桂纶镁微博 http   weibo com mynokia9500",5145,159,1941
rachel-rachel,1,蚂蚁没问题,愿为长安轻薄儿生当开元天宝时斗鸡走狗过一世天地兴亡两不知,1875,446,6048
65920647,1,介意," 對美的研究是一場殊死的決鬥 藝術家恐怖地大叫一聲 隨後即被戰勝    夏爾 波德萊爾 藝術家的 悔罪經   人們說的愛情是多麼渺小 有限和虛弱啊 與這難以形容的狂歡 與這完全獻身于詩和憐憫的靈魂的神聖的出賣 與這突如其來的意外 與這過路的陌生人相比    夏爾 波德萊爾 人群 महीयांसः प्रकृत्या मितभाषिणः ॥",171,130,1796
pigbigleg,1,猪大腿,"新浪微博 http   weibo com pigbigleg2018年度个人十佳 即时滚动更新 年末总评  1  Avengers  Infinity War2  Mission  Impossible   Fallout3  Ready Player One4  Love  Simon5  Searching6  Black Panther7  Deadpool 28  Crazy Rich Asians9  Incredibles 210  Ant Man and the Wasp太阳处女上升天秤 纠结到死  至爱电影Top 10 Eternal Sunshine of the Spotless Mind (2004)Sideways (2004)(500) Days of Summer (2009)When Harry Met Sally    (1989)霸王别姬 (1993)Rush (2013)The Godfather (1972)秒速5センチメートル (2007)一一 (2000)Casino Royale (2006)候选 Kingdom of Heaven (2005)奇跡 (2011)ハウルの動く城 (2004)Lady Bird (2017)",744,695,2153
moredarkwhite,1,更深的白色,"V for vicissitudesinstagram  instagram com remmusb 浮生若梦 为欢几何 As Professor Hayek says   economic analysis has never been the product of detached intellectual curiosity about the why of social phenomena  but of an intense urge to reconstruct a world which gives rise to profound dissatisfaction 以下是原则问题不穿crocs 有洞的那种 不入党不嫖娼不染头发不传八卦不负",2616,208,2166
tyotetsu,1,苏瑾深,"QQ 370322593",7,15,1139
satan1988,1,撒旦君,"河北的生活很像很简单~~很好ins threeeggman微博 http   t sina com cn satanlucky 聊斋漫记  杂鱼集 别废话 买买买漫画小合集http   read douban com ebook 2446072 第二本http   read douban com ebook 5155900 ?icn from author page",14189,533,129
seabisuit,1,seabisuit,分享是一种美德微博seabisuit,2129,137,1283
fxoc,1,水豚,我好难过,80,89,1959
austim,1,豆瓣浅度用户,"开始写电影史since 20172017 2018 香港电影1982 2017全宇宙最不care掉fo请随意取关",1170,248,2325
zhimaizhe,1,执麦者,"言徒 中国主持设计团队创始人 主持人 品牌创意 顾问 微电影编剧 导演 代表作品 八零后 s 三部曲 文集 执爱者   诸罗记   三个梦   言途  ",1341,0,68
pl321753,1,绿光,"当众人齐集河畔 高声歌唱生活我定会孤独返回空无一人的山峦雨啊 我求我的雨一滴也不要落入坏人手中",291,314,1429
yalindongdong,1,方枪枪," 所有原创内容谢绝免费转载 一个被积极外衣包裹着的悲观主义者 好读书 不求甚解看片着迷 码字有瘾 陌生人眼里的正经人 朋友眼中的神经病 电影排雷小能手 好片自然推荐 烂片自会拍砖 所写文章纯属个人爱好 看院线电影会自己买票 请我看也行 希望你的电影足够好 闷 骚 写不了心灵鸡汤 只能做个流氓 不去祸害人间 只来祸害你 灵感来时 笔在纸边 希望文字中的时光可以打败岁月 十部个人最爱  肖申克的救赎   荒野生存   美丽心灵    小鞋子   窃听风暴   芳芳   纵横四海   生活多美好  瓦力   楚门的世界 喜欢的导演 排名不分先后  埃米尔 库斯图里卡阿基 考里斯马基比利 怀德恩斯特 刘别谦马基德 马基迪克里斯托弗 诺兰克林特 伊斯特伍德姜文杨德昌王家卫许鞍华宫崎骏黑泽明赛尔乔 莱翁内约翰 福特 真正的英雄主义只有一种 那就是在认清生活的真相后依然热爱生活                                                                                      罗曼 罗兰                                                                                          你说 对不起 不能做你的新娘了 我说 哪里 这辈子而已 你说 对不起 不能和你相濡以沫了 我说 别闹了 相濡以沫后面那句是 不如相忘于江湖 你问我理想是什么 写很黄的诗 过最自然的生活 最后三五好友 一家小店 桌前有酒 红白黄 你问 还要说什么吗 生活是一场场错过 岁月不蹉跎  既然你能找到我 那很好 你都找到我了 那顺手关注一下我们的微信公众号呗 everythingallk  都好  这是我和朋友一起做的微信公众号 关于生活 旅行和电影 请相信我说的话 我说的都是错的 不是作业本   是男的   直的跟钢板一样   ",19696,176,5048
colintide,1,猪老三,"这本该是本欢乐的电影Everything professionalhttp   cargocollective com colintideEverything Personalhttp   weibo com colintidehttps   vimeo com user4344044豆瓣阅读 如期抵达 http   read douban com ebook 9242804 原创淘宝 薄荷月台 https   shop62705517 taobao com ?spm a1z10 1 c 0 0 5e52ecb1HL7PIK合作及约片 colintide gmail com更多请加微信 colintide",23930,457,2444
167791210,1,橙子,,27,33,132
yeun,1,默语生,"blog地址 t sina com cn moyusan此人宅 心仁厚 九州不靠谱非天神写手 大龄闷骚懒散古典文艺宅男 ",3440,406,1095
yihuiw,1,birds,"个体存在的重要性和价值并不来自汇集其中的重大或幸福事件 而是来自曾经忠实地活过 无论多么卑微或不幸 ",2729,247,2153
62788253,1,喵咕兽,,2,1,527
62675594,1,赫恩曼尼,"90后写作者 文化记者 北漂 书虫 猫奴 East Asian Languages and Cultures Stanford University  California  USA 微信ID  changxiaodai1990代表作 长篇小说 困兽手记  长江文艺出版社  亚马逊 http   t cn R5ZCowJ京东 http   t cn R5ZNRvr 当当 http   t cn R5ZNyB4豆瓣阅读 https   read douban com ebook 23340700  毫无酒量的贪杯者理论不通逻辑混乱的呓语家时时欲停下脚步的过客想要驯服却被驯服的歇斯底里的狂想徒信仰没有出处理论毫无系统生活支离破碎梦想虚无缥缈过一日且挨过一日的记梦人何时笔墨备好何时准备梦醒对爱情的渴望 对知识的追求 对人类苦难不可遏制的同情心 这三种纯洁而无比强烈的激情支配着我的一生 这三种激情 就像飓风一样 在深深的苦海上 肆意地把我吹来吹去 吹到濒临绝望的边缘                                        罗素 我为什么而活着 不期待任何革命 经济计划改革能造成奇迹般的改变不委身于任何学理无法自圆其说的事物上不把灵魂倾注于抽象的人之观念或专断的政党与学院的繁琐之论要热爱个体的人参与生机盎然的共同体而且尊重真理                               雷蒙 阿隆  知识分子的鸦片 微博  畅呆不忙http   www weibo com 2342121807 profile?topnav 1 wvr 6                                                     长篇小说 困兽手记  2016  https   book douban com subject 26761277  记忆是一种抵抗的姿态  2011 http   book douban com subject 6982076  城门外的独行游荡  2012 http   book douban com subject 21362740  孤独的行脚  2013 http   book douban com subject 24882298                                                       译作  明镜之书  尤金 欧 切洛维茨 中信出版集团 2017年7月https   book douban com subject 27031877  公告 没亲自看过的书和电影 抱歉一律不点 读过 和 看过  更不能打五星 有报酬也不行 一点执念 谢谢理解 ",41086,249,779
123075240,1,无聊的人生,我累了追不起了,152,54,241
ribble-libble,1,Andor-Genesis,"PSN andor1228 万事总要从1开始 日本国始于大和帝国 最早的岛屿是战斗岛 ~ 1的后面就是2 ~  父母 父母 你别生气 ~闹人的孩子以后肯定有出息!~2的后面就是3 前3后3共6步 ~等于1点儿也没有动 御前三天三夜没吃饭 饿死在京都极乐阪的门前 3的后面就是4 ~小桥流水确实好听 漂亮的小姐站着小便 但是她的劲儿冲 ~ 都说淘气的孩子能出人头地 这是戏剧上的2大名丑角儿 浑身是毛儿的猫可真淘气 屁股一扭 就 放 屁 ~ 现在的年轻人都失去了硬汉元素  我觉得这年头儿出来混的哥们儿们手里都得有盘儿拿得出来的游戏  青春 反抗 恋爱 友情 冒险 还有 梦 ~要么死在美腿迷路里 要么活在前列腺天国中   The Littlest Rebel!~本格游戏人 ~真夜中の子供 ~恋の呪文  ",3212,311,1617
172398186,1,八贝勒爷,,185,185,104
vividance,1,Iosefka,"只要人人都少生产和摄入一些文字垃圾 世界会变成更美好的人间 ",684,38,1181
SciFi,1,SCIFI,开心的超人已年近四十,1355,677,1182
56922790,1,竺.不二.哼哼,"Dr 狼毛 羊皮 猫属 狗忠 猪",874,197,3773
172416865,1,懒人的主,,204,198,49
yaoguanzi,1,你大立,"A Christmasist  是的 我和那些风车打了起来 因为跟风车打或者跟巨人打 根本没有两样 没有两样到很容易搞混 我有形而上学上的近视眼   我哈韩",9328,147,1868
Kiddieyi,1,山人阿苍苍,"                                                             >>旷兮其若谷   谦虚低调戒骄戒躁多读书",560,296,1462
92222900,1,独占我的英雄,"那是一个没有西瓜的夏天 风很轻 云很淡 还好那时的你还在我身边 ",55,44,406
159197876,1,xxagnesxxx,,1,0,61
mimiefenqiu,1,cs182,"cs182的意思是 cs游戏 blink182 小粪球 大白 球球 你们安心走吧 咱们一定还会再相见 大粪 大白 球球 我想你们 阿尔法城 地铁六坊站猫街182号",182,468,281
160858964,1,奇夫,"自不量力地还手 直至死方休",5,15,217
98010855,1,Matchstick,"不忘初心 方能始终 ",7,9,388
Athenalotr,1,雅典娜,"微博 http   t sina com cn athenalotrSo here s the part where you make a choice What if you could have that power  now? In every generation  one Slayer is born  because a bunch of men who died thousands of years ago made up that rule  They were powerful  This woman is more powerful than all of them combined  So I say we change the rule  I say my power  should be OUR power  Tomorrow  Willow will use the essence of this scythe to change our destiny From now on  every girl in the world who might be a Slayer  will be a Slayer  Every girl who could have the power  will have the power  Can stand up  will stand up  Slayers  every one of us  Make your choice  Are you ready to be strong?",2005,315,1281
