cid,status,user_name,movie_code,votes,rate_stars,date,content,add_time
1467765734,1,fire,26336252,0,4,2018-09-14 19:33:06,完美娱乐感官,2018-10-08 09:47:16.602553
1395532981,1,团小纸,26336252,1,4,2018-08-29 22:46:10,对这样一部大约除了男主不再年轻外所有都在工业化标准之上的影片已经说不出什么有价值的点评了，大概只能聊聊前5部，或者心疼一下阿汤哥，更高级的也不外乎是聊聊高开低跳到底是个啥，但其实这样挺没趣的。,2018-10-08 09:47:20.098582
1457803139,1,T.V.Zoe ி,26336252,1,4,2018-09-02 18:17:22,看得好爽啊！！！两个半小时一点也不长  人脸面具还能再玩一百遍！！！追车戏调度太厉害！主题曲一出来感觉在看电视剧好燃啊！,2018-10-08 09:47:25.848107
1342702259,1,生人回避,26336252,0,4,2018-09-11 14:04:12,大超是真的帅，被撩到了,2018-10-08 09:47:28.587132
1451468038,1,橙橙,26336252,0,4,2018-08-27 09:19:08,碟4还是巅峰。,2018-10-08 09:47:32.115288
1418971461,1,Gabriella,26336252,2,4,2018-07-28 05:53:10,西蒙巨巨不足啊！！因为正主回来了吗？靓汤跟女主互动也不怎么足啊……不过还是好喜欢她！！大亨感觉呆萌呆萌的，看起来很硬汉很性感，可是完全不能打。每次看到他被打趴我就出戏，内心狂吼“你是超人啊！”所有的老梗都集中在这一集了。反派可以更有意思一点。不过总的来说还是精彩的。,2018-10-08 09:47:36.681686
1431518914,1,TZ_Runner,26336252,2,4,2018-08-10 11:03:52,美国成龙阿汤哥，感觉还能在拍十部碟中谍。本来三星的片子，就冲导致骨折的那个空中飞越镜头（阿汤哥骨折之后还坚持把那条拍完，可以看出当时走路已经困难了），怒加一星！,2018-10-08 09:47:41.074222
1455701159,1,花轮君,26336252,1,4,2018-08-31 15:44:38,我算是悟出了人帅血厚这个真理了，以及前妻和现任真的连我都脸盲了。,2018-10-08 09:47:48.867031
1408581087,1,张苑希,26336252,1,4,2018-09-01 21:36:56,这种真枪实弹、拳拳到肉的正统特工动作片就是够味啊，尤其在如今各种cg、绿幕横行的时代下，阿汤哥的敬业精神真的是没得说。其实碟中谍系列的剧情基本上是换汤不换药，能吸引人看下去的无非是多国名胜美景和各种打斗奇观，但该系列在保持了自身原有风貌的同时每次都能带给观众不一样的视觉体验，十分难得。女性角色人设丰满有血有肉，大超饰演的反派非常有魅力！,2018-10-08 09:47:52.244594
1462931647,1,完颜穆尔登格,26336252,0,4,2018-09-08 19:11:28,"想起上一部已经是三年前，跟木神在电影院的最后一场电影，两星期后他就死了。原来过了那么久。
这一部很多剧情bug不必要只是为了户外极限运动疯狂爱好者阿汤哥一展身手吧。",2018-10-08 09:47:55.729695
1461205210,1,不想做神仙鱼,26336252,1,3,2018-09-06 18:38:09,阿汤哥老矣，尚能跑，但也跑不出太多新花样了。终究找不回德帕尔马第一部的气韵。,2018-10-08 09:47:58.493350
1426315945,1,AppleLimeStd,26336252,2,5,2018-08-04 16:49:34,Cambridge Vue夜场，观影体验很不错。阿汤哥真是帅气好男人！！不过从trick来说还是更喜欢上一部的玻璃房子。。。,2018-10-08 09:48:02.177813
1457664643,1,吴蒙,26336252,4,4,2018-09-02 15:38:28,伊森·亨特这是要学邦德啊，四处留情！前妻，红颜知己，白寡妇，还含情脉脉滴救了小女警！真是个大猪蹄子！,2018-10-08 09:48:05.660508
1458082591,1,安静,26336252,1,4,2018-09-02 22:57:10,在碟中谍6里，阿汤哥用他的亲身经历告诉我们，不管是开车还是开飞机，请一定要系紧安全带。,2018-10-08 09:48:09.651773
1417797142,1,陳裕恆,26336252,6,4,2018-07-26 22:11:58,今年看過最好看的商業片了,2018-10-08 09:48:12.921764
1458253668,1,沐珑秋刀,26336252,3,4,2018-09-03 02:49:24,阿汤哥真的是太太太敬业了，也只有这样的演员，才会让观众在两个半小时内对Ethan的十八项全能、超人力量和主角光环感到由衷的赞叹和信服。白寡妇这个蛇蝎美人太出挑了，可惜Ilsa没有上一部那么惊艳，最后面对Ethan的白月光老婆一句话都说不出口真有点让人心疼。剧情仍是各种反转，让人不得不打起精神理清思路，厕所打斗无疑是最佳动作戏，杨亮学过武术的到底不一样，反派被反衬得弱爆了。,2018-10-08 09:48:16.106845
1462174721,1,狷介有乌青,26336252,1,4,2018-09-07 21:57:18,【2018.89】爽片,2018-10-08 09:48:20.403188
1439282451,1,Season_To,26336252,1,5,2018-08-16 21:33:23,阿汤哥年近花甲还这么拼，屏幕外的我真是汗颜呐。所以就别在乎剧情怎么那么赶巧了，干一行爱一行，为阿汤哥的拼命三郎精神加一颗星！ @gv vivocity,2018-10-08 09:48:24.809079
1488748189,1,U 兔,26336252,0,4,2018-10-08 14:06:43,好评厕所打斗，终于在近期的电影里看到一点美国传统三板斧之外的东西。故事比前几部增加了复杂程度，几次反转动机充足，铺垫得也好，所以出现时显得合情合理让人舒心一笑（原来之前的表现都是在演戏啊）看惯了大场面，这个追车做得也很带感，速度感十足，而且实景效果非常好。所有都在谱，就是觉得我家靓汤太老了，让人心疼，期待他演点儿其他非动作的东西。,2018-10-08 09:48:29.116699
1456085202,1,touya,26336252,0,4,2018-08-31 22:53:56,场面太火爆了，惊险刺激又保证了质感，MI系列不停在强调团队的作用，不论Ethan Hunt多强，他始终需要同伴合作。矮汤太拼命了，即使像我这样不怎么喜欢他的人都对他充满敬意，那段狂奔戏让人看得超热血。文戏还是偏弱，套路就是反转反转再反转。哼哼非常攻，西蒙聚聚可爱，女性角色各有千秋但又欲言又止。,2018-10-08 09:48:33.244587
1318890614,1,zhang 2nd,26336252,0,5,2018-09-01 15:46:05,阿汤哥太拼了，这一部更好看，各种出人意料,2018-10-08 09:48:38.442216
1455669537,1,深夜声咽,26336252,0,5,2018-08-31 15:08:22,大钞帅一脸，时长够长够过瘾，IMAX全画幅吃鸡跳伞徒手攀岩爽歪歪，bad robot.,2018-10-08 09:48:42.744498
957857172,1,SUN,26336252,0,5,2018-09-02 15:15:06,致敬上天入地无所不能，奔跑不会停歇的阿汤哥！,2018-10-08 09:48:46.632992
1449536826,1,突然粉碎,26336252,3,3,2018-08-25 16:04:41,虽然完全值回票价，但不服这部是系列最佳，最多是《碟4》的升级版，没有《碟5》惊险浪漫，和几位谍女郎的情感纠葛以为拿错了007的剧本，伊森也是头顶主角光环各种临场发挥急中生智啊…亨亨胡子和肌肉一百昏，无奈死得太早，完全不给续集留后路，阿汤哥体能真棒，再拍两部绝对没问题，就是希望编剧不要再划水惹,2018-10-08 09:48:50.015650
1377675293,1,何小白Ho_Fai,26336252,2,4,2018-08-31 20:46:10,"单说剧情的话我不满意，明显是没有上两部那么紧凑刺激，高科技使用削弱，高难度镜头没有前作有新意。动作打斗比较少，全片最为出彩便是厕所大战杨亮(难得一见亚洲人强势反派)，特效看点全放在飙车和空中了，俗套了。白寡妇演员很耐看，可惜只当了花瓶。大超""亨利的角色定位不好。其实值三星，不过谁叫这是阿汤哥的碟中谍呢？ps:FBI女长官⇔彩虹六号女长官瞬间出戏。""",2018-10-08 09:48:53.276385
1457149319,1,viennavirus,26336252,0,3,2018-09-02 00:02:27,巴黎部分的动作戏很结实，但还是实在无法理解麦奎里怎么能把所有带台词的部分都处理得如此无趣。最后一幕冗长得催人入睡。怀念布拉德伯德在第四部的尝试。,2018-10-08 09:48:56.571068
1454188633,1,一口吃掉小蛋糕,26336252,2,5,2018-08-29 23:34:29,有多好看呢？就是此刻我已经二刷了……总觉得茱莉娅的老公很可疑是怎么回事？所以，导演是来黑阿汤的吧？为啥大超走的闲庭信步，阿汤追的火急火燎。腿长腿短差异太大了吧？开飞机的阿汤，骑摩托的阿汤，都是亲自上阵，实在很拼。可我最喜欢的，永远是西蒙，软萌可爱好想捏！,2018-10-08 09:49:00.974716
1377725183,1,与碟私奔,26336252,0,4,2018-08-31 03:09:54,大言不惭是碟中谍系列第一次去电影院观看IMAX3D电影(也是借着今年去电影院上瘾的节奏)据说都是阿汤哥亲力亲为的上演动作大片看着过瘾一气呵成没有尿点只是美中不足译制的字幕太差劲,2018-10-08 09:49:06.603273
1469143852,1,小月,26336252,0,3,2018-09-16 13:35:38,超人叔叔不会飞了，拯救世界改毁灭世界了，打斗依然很帅，性格呆萌可爱变腹黑，似乎胖了一些，还是壮了一些？感觉编剧已经很努力在编了，还是感觉有些无聊。,2018-10-08 09:49:09.877204
1456178226,1,申由己,26336252,0,5,2018-09-01 00:14:51,惊险刺激，不过前面的转折有点儿小儿科。整体上很喜欢，跟《谍影重重》一样，都很耐看。,2018-10-08 09:49:13.362634
1461877275,1,丹朱AI,26336252,2,4,2018-09-07 15:07:40,一想到阿汤哥都这么大年纪了还这么拼命，就很感动。,2018-10-08 09:49:17.416128
1468745457,1,匡匡,26336252,1,3,2018-09-15 22:40:25,翻绳游戏一样老套的计中计，是特工片的惯用手法，太欠信服力，看得我内心毫无波澜。然而伊森在巴黎街头，抚着小女警的脸颊柔声安慰的一幕，流露出来的深情特别动人，简直是整部片子里高光的一笔，让一向对男主无感的我，喜欢上了这个人物。通常这类商业动作片，惯于把男主刻画为“超人”：矫捷的伸手，机敏的头脑，细致入微的洞察力，快速而精确的判断力，超强执行力，上天入地无所不能的勇敢以及幸运，像个毫无破绽的金刚男芭比。只有这30秒文戏，蜻蜓点水一样轻盈，却造就了一个高大全形象之下细腻的人性时刻。好看的文戏，才是让英雄丰富和完整起来的化学药水。,2018-10-08 09:49:20.443222
1421477467,1,薇羅尼卡,26336252,0,5,2018-09-01 09:12:15,好看炸裂！一定要去IMAX看！实景拍摄带来的刺激感真是CG什么取代不了的！阿汤哥56岁还是这个刚啊！收下我的膝盖！！！跳伞、追车、悬崖打斗都好看惨了,2018-10-08 09:49:23.712127
1457703192,1,慢先森,26336252,0,4,2018-09-02 16:21:08,稍微长了点，最后一个小时太精彩了！手心脚心紧张得全是汗！@大渡口中交丽景金逸,2018-10-08 09:49:26.683835
1455938696,1,贝塔先生,26336252,0,3,2018-08-31 20:33:12,很棒，可困可高潮。,2018-10-08 09:49:30.921707
1458121578,1,脱氧核糖十三,26336252,0,3,2018-09-02 23:28:54,世界各地追车跑酷打卡类电影还是阿汤拍的最好。看完激起了重新开始旅游的欲望，争取等碟7的时候去过更多的拍摄地。,2018-10-08 09:49:34.766387
1468083897,1,雪,26336252,0,3,2018-09-15 04:41:06,阿汤哥还是挺恋旧的,2018-10-08 09:49:39.274480
1424730953,1,七宝,26336252,1,4,2018-08-02 21:52:29,太长了吧吧吧吧俩半小时！睡着了(。-ω-)zzz,2018-10-08 09:49:43.464856
1466467617,1,Η²,26336252,0,5,2018-09-12 23:21:57,除了15分钟真瞎JB长，这真是很赤鸡的一部了。当007换了无数面孔失去记忆点，成龙老了，谍影重重玩完，阿汤哥居然还能在屋顶上飞，而且和他其他电影的角色潜在性格一样，有一些纯和善还有傻蛮，救女警那段送上满满五颗星，更别提层层升级的惊险场面，布道岩美景+空中追逐巨幕视觉效果赞，开头的沿着地面滑动的长镜头，贴近移动物体的追逐摄影，成熟的影视工业定量，一些静止画面的美感，到位的配乐（放完出字幕了可以再霸着座位一会儿），巴黎街头追逐可以感受到座椅震动，加上一定的感情成分，还有扣题的碟中谍人物剧情设计必须有，挺完美了，本来就中意阿汤哥的电影，这部也无可挑剔，没有失望。,2018-10-08 09:49:46.954985
1418322734,1,怪饺子,26336252,6,5,2018-07-27 14:35:07,阿汤哥爬山技能赶超山羊+1 笑死,2018-10-08 09:49:50.830257
1460329700,1,daangel,26336252,0,5,2018-09-05 16:28:49,越强大越孤独，哪怕这是伊桑亨特！最心软的亨特完成最有爱的任务。其实最难完成的任务是放手，是静静的看着你幸福就好。,2018-10-08 09:49:55.866633
1479513036,1,浮影人生,26336252,0,5,2018-09-29 01:37:06,非常非常精彩。高潮迭起，应接不暇。虽然情节方面依然是跳不出的老套路，主角光环笼罩、刀枪不入、上天下海、全程开挂、恐怖分子头目、核危机、最后一秒剪断电线拯救世界、谍中谍、美女、追车等等耳熟能详的情节，但表现手法新颖，加上高科技的特效，观看起来几乎从头到尾都被深深吸引，很少有冷场的时候。汤姆·克鲁斯年过半百仍然认真敬业，简直拼命三郎一样，令人由衷佩服。唯一可惜的是，虽然阿汤哥风采依旧，但英俊不再，面庞已经有些僵硬了，真是岁月催人老啊。幸好阿汤哥在这系列影片的卖点是动作而不是颜值。丽贝卡·弗格森继上部影片晋升女主角后，在这部片中依然风头强劲，表演更趋成熟，演员本身也愈发散发着成熟之美。星途坦荡，前程无量。,2018-10-08 09:49:59.335916
1315676852,1,le  Chat Noir,26336252,1,2,2018-09-22 18:53:30,目前為止全系列最差一部，如果未來那一天被影迷扒出來是用被槍斃的IMF遊戲腳本改編，那我也不會意外。情節/道具/特效組合慘不忍睹，尤其是夜場洗手間那段。 所有反派不論等級都毫無存在感可言，基本上就是為了被湯爺爺刷掉而存在，而這個湯爺爺的身手，明顯要比當年替麥克曼拍戲的時候遜色。。。比米歇爾莫納漢的復出尷尬十倍。,2018-10-08 09:50:03.348461
1464347918,1,小斑,26336252,1,4,2018-09-10 10:47:12,老梗新番。动作挺好节奏不错。剧情就好比旅游团德法英七日经典游行程。彩蛋是：巴黎追车戏有一段是在我旧居的楼下拍的，小楼跟平日里去打酒的小超市都入了境。也算在屏幕上见到个旧相识了。,2018-10-08 09:50:07.430821
1457814364,1,城南草木生,26336252,1,3,2018-09-02 18:30:48,辛苦了辛苦了,2018-10-08 09:50:11.224013
1421196942,1,Cherry樱桃之远,26336252,2,4,2018-07-30 10:30:05,阿汤哥是神，跑也跑了，打也打了，上天入地无所不能，这次直接自己开直升机，练到能垂直旋转这种高难度作业只用了三个月是真神迹。动作戏拍得很赞，看到摔断脚的那场跳楼戏还是会颤一下！IMAX看真的超过瘾，尤其是最后直升机那段！其实mission具体要干什么我已经完全忽略了，但是看到大超就非常出戏！,2018-10-08 09:50:15.418192
1457514584,1,杨三疯,26336252,2,3,2018-09-02 12:44:03,"感谢阿汤哥为了中印人民那么拼！（史上最逗比邻座产生：录音还有5秒销毁，他会指着银幕说冒烟儿；nothing,他会翻译说没什么；易容后他会说肯定反转；女伴儿对他说你睡着了吧，他说精神着呢……怎么说呢总之像个会看电影的猴子，性别男。）",2018-10-08 09:50:21.148930
1419288376,1,天籁zzz,26336252,2,4,2018-08-05 21:33:33,22年，第六部。片名“全面瓦解”，剧情整场hold住。1.电影不看3D也够味，导航不开3D吃大亏 2.碟5的徒手扒鸡（机）大众点评反响颇好，必须要上第六碟 3.漂移已无法轻易使观众飙升肾上腺素，于是追车戏要逆向行驶，旋转跳跃闭着…哦不得睁眼，起身safe，没病走两步 4.在IMF出了事可千万别说“让领导先走”，因为他们真的会go，狗带的狗 5.有时候卡一下没毛病，比如窄巷里的大卡车卡活了小摩的，比如悬崖下直升机卡死了引爆器 6.太多漫威卡司乱入，DC的超人发现事情并不简单，所以决定充当反派 7. Simon小可爱，丽贝卡真耐看，岁月确实爬上了阿汤的脸，但他在城市风光中奋力奔跑的姿态依然让人感到心动和心安,2018-10-08 09:50:26.481967
1470364737,1,杉爷,26336252,1,4,2018-09-17 20:12:15,虽然还是一样很强强劲，但没有第五部的惊喜感了。都已经要到拖到最后一秒才能拯救世界这个地步了吗？看来下集基本上要是灭霸打了响指，然后看世界怎么复活这种节奏了。,2018-10-08 09:50:31.461198
1457668136,1,搬砖侠,26336252,1,3,2018-09-02 15:42:21,56岁的阿汤哥老当益壮，而且野心不小，试图以一己之力恢复传统冷硬派特工动作片的风格。首次启用同一位导演连续执导两部作品，或许是为了将系列之前的剧情支线进行一次归拢，并且进一步挖掘特工伊森的角色塑造，但俗套之处在于这已经不是在拍谍战片，而是翻版《速度与激情》了，不断的飙车、追逐、动作场面，虽然的确十分精彩，但故事稍显冗长拖沓，结尾的三线交错叙事的设计不错，但应该剪到两个小时以内或许影片的故事会更紧凑一些……,2018-10-08 09:50:35.225369
1462302318,1,小王子,26336252,0,1,2018-09-08 00:04:09,这种电影好土。。。团建看的。看了眼开头的正装阿汤哥，后面都是睡过去的，到了结尾，发现阿汤哥躺下了，我按了下电动椅按钮准备起身了。,2018-10-08 09:50:40.304634
1456064442,1,birds,26336252,1,4,2018-08-31 22:36:33,敬业的好演员让人畏惧成为演员！动作片标杆，厕所戏，雷空跳伞，巴黎摩托，直升机跳太精彩，套路创新之名再评价这部作品太过分了！,2018-10-08 09:50:45.320718
1449776333,1,傻乐的猫,26336252,0,4,2018-08-31 22:52:00,马云的钱没白投，半部《法国贩毒网》+半部《西北偏西》，就是老汤攀岩一看就是在地面爬。某亨小公举，美的张从MAP片场没换装就过来了。,2018-10-08 09:50:48.903649
1457338902,1,贾小年,26336252,0,4,2018-09-02 08:48:19,我认为最燃的片段是阿汤哥近似极限的跑步，「跑啊，跑起来，亨特」脑中一个声音在喊着。,2018-10-08 09:50:53.409325
1456214603,1,迦南Canaan,26336252,2,3,2018-09-01 00:55:19,这种类型商业片走到现在，基本就是掏空心思一味堆砌视效or动作奇观了，虽然心疼阿汤实打实的卖力，但这种模式下还能有多少奇观上升空间呢？阿汤老矣碟中谍系列还能有多少的活力呢？也许该寻求新的血液与可能注入了吧。,2018-10-08 09:50:56.891072
1455601044,1,好好地,26336252,1,3,2018-08-31 13:49:34,摩天营救算个啥！这才是真恐高！跳伞和直升机段落看得我气都喘不上了这是谋杀啊QAQ大超居然是来承包笑点的emmm……以及全程在白寡妇和Julia的美颜中摇摆不定颜性恋真是贪得无厌啊哈哈哈！两个半小时，幸亏全程高能，中间文戏够短，才没睡着，怪我太困……翘班看电影，旁边居然坐着《镇魂》里的楚哥和经纪人，这运气……,2018-10-08 09:51:04.970780
1464248461,1,摩诃曼珠沙华,26336252,0,3,2018-09-10 06:57:39,内奸，变容面具，九死一生千钧一发，还有一个很能打的美女，碟中谍的套路基本就是这样。不禁要问，阿汤哥还能跑几年？,2018-10-08 09:51:08.150463
1378464339,1,書衣偵探華斯比,26336252,0,4,2018-09-01 22:16:39,可以说相当套路了，前面有些沉闷，后面还是蛮惊险刺激的，也很搞笑！阿汤哥真的太拼了！,2018-10-08 09:51:11.642043
1425102233,1,翔樹。,26336252,7,4,2018-08-03 10:56:28,剧情稀烂阿汤哥血帅！真的帅到哭帅到心绞痛的帅啊啊啊。壮志凌云帅。尤其知道HALO是自己做的后。。没想到那么低空才开伞！！！超帅气的上半身稳定奔跑和无保护徒手攀岩。熟悉的巴黎街头追车戏好评！动态摄影师加鸡腿！流动性爆发性和视线错觉都特别棒！Benji依旧承担了仅有的几个笑点。,2018-10-08 09:51:17.410288
1447726907,1,面朝大海,26336252,4,4,2018-08-31 14:22:11,剧情跌宕起伏，环环相扣，阿汤哥太帅了。,2018-10-08 09:51:21.146196
1462847457,1,就爱喵星人,26336252,3,4,2018-09-08 17:22:04,汤姆·克鲁斯不可错过的经典系列之一。,2018-10-08 09:51:24.521189
1455973993,1,angryriver,26336252,1,3,2018-08-31 21:12:09,henry cavill is so damn hot (裆部特写也太多了XD,2018-10-08 09:51:27.879129
1456961262,1,坏蛋维尼,26336252,0,5,2018-09-01 21:28:11,超级精彩！越来越好看了,2018-10-08 09:51:32.235091
1458857131,1,Panda的阴影,26336252,2,4,2018-09-03 21:32:52,虽然故事于我没啥惊喜，但动作设计却相当给力：高跳低开的HALO跳伞、厕所里的Men At Fight、马路上的极速追逐、城市高楼的跑酷、直升机高空战斗、悬崖上的PK……开挂的阿汤叔真是飞天跃地无所不能（观影时不禁想起他不用替身还摔到腿的新闻），要是发生在现实世界，伊森特工不晓得要受重伤乃至死亡多少回了。,2018-10-08 09:51:36.465373
1372201171,1,朱熠,26336252,0,4,2018-09-01 18:54:16,系列最佳还是4。但最动人的场景出现在这部。想比跳飞机和追飞机，我更喜欢屋顶跑酷那场。这部的3D简直是屎。,2018-10-08 09:51:42.258527
1456763740,1,有寂,26336252,2,5,2018-09-01 17:45:42,我就搞不懂 系列谍战片有的人非要挑剧情上的毛病 是为了什么？？,2018-10-08 09:51:45.128441
1435279474,1,元気一杯咪噶酱,26336252,0,5,2018-09-05 22:53:27,几场动作戏难得的耳目一新,2018-10-08 09:51:48.809805
1456934385,1,求学镜,26336252,2,3,2018-09-01 21:00:57,这样高潮迭起地拍下去，观众的阈值会越来越高的，不知阿汤哥在aging的情况下还能不能再创高峰，单纯觉得对他是拖累（不过很想像阿汤哥一样在巴黎街头激情时速。另外，超超真帅！,2018-10-08 09:51:51.469522
1460260169,1,ReeZan,26336252,0,3,2018-09-05 14:58:51,爆米花动作片模板,2018-10-08 09:51:54.248997
1462278285,1,Mumu,26336252,1,4,2018-09-07 23:38:56,误入4d厅丢了半条命,2018-10-08 09:51:58.230841
1455303014,1,宇宙电影王,26336252,1,4,2018-08-31 03:38:36,"导演这次学乖了，画面够漂亮，剪辑很风骚，节奏玩紧凑，全片各环节把握松弛有度，剧情还顺便给4和5擦屁股，,巧妙地致敬了下2，还有一件重要的事，请选择IMAX，重复，请选择IMAX，绝对地年度最佳全画幅IMAX效果之一，此机会将在上映结束后自动销毁",2018-10-08 09:52:01.596166
1417717456,1,超新星芋圆兔,26336252,0,4,2018-09-03 19:31:51,卡维尔看着总是一脸正气的样子，最后被飞机燃料弄伤了脸，才终于看起来有点像坏人了,2018-10-08 09:52:04.678933
1456983171,1,更生仔,26336252,1,4,2018-09-01 21:48:15,我看完就一个问题，有没有什么电影主角拆弹失败，然后大家一起炸死啊？,2018-10-08 09:52:08.966838
1472563353,1,炘少,26336252,0,4,2018-09-20 16:53:02,请问阿汤哥是如何保持年轻俊俏的面孔,2018-10-08 09:52:13.379431
1455992684,1,鲸鱼君,26336252,0,3,2018-08-31 21:31:28,《碟中谍6：全面瓦解》3D：两个半小时的电影形成刺激、无聊、刺激的汉堡包型。伊森好像有高空特技的瘾，不是高空跳伞、低空开伞，就是开直升机去撞飞机，最后还非要在悬崖边上肉搏，能把人紧张够呛。没指望剧情能有惊喜，到了中间更是乏。但阿汤哥怎么还那么年轻，跟华人演员厕所里开打也挺硬。★★★,2018-10-08 09:52:16.863984
1456405859,1,南瓜南瓜,26336252,0,4,2018-09-01 10:27:53,全程吸引，惊险刺激。最喜欢巴黎追车那段。最后直升机那里柚子捂脸不敢看并且告诉我以后不要带她看这种电影了，:(悲伤。,2018-10-08 09:52:20.959751
1462917979,1,面白饭Θ☉Θ,26336252,0,4,2018-09-08 18:52:15,建议阿汤哥申请加入复联…,2018-10-08 09:52:24.976148
1463102188,1,Strelizeia,26336252,0,5,2018-09-08 22:17:01,居然看的很感动，也许因为阿汤哥年纪大了眼神更深邃让人不可自拔，也许是因为对朋友的绝不放弃和不伤害，无奈中的我会有方法的，听说都是自己上还是要求高的人不然不能一直在顶峰，这种场面让人致敬。,2018-10-08 09:52:31.103499
1365630666,1,思路乐,26336252,3,5,2018-08-31 21:58:46,halo跳伞，厕所打斗，巴黎追车戏，伦敦跑酷，以及最后的直升机追逐战，再配上典型的“碟中谍”式反转，一部年度最佳硬核动作片就这么出现在了我们眼前。相比失去吸引力的“007”和“谍影重重”，还有栽了跟头的“王牌特工”，“碟中谍”总是用它独特的套路与稳健的方式一次次的让观众看到属于它的活力和惊喜/厕所一定是亨利的水逆重灾区....,2018-10-08 09:52:35.087306
1374779611,1,Love Scarlett,26336252,1,5,2018-08-18 15:17:16,两个多小时还是看的不过瘾啊。 还是当年的味道。,2018-10-08 09:52:39.431482
1469619827,1,蓝抑郁剂 Lily,26336252,0,4,2018-09-16 21:51:26,阿汤哥帅啊，虽然又是老套不过的间谍拯救世界又顺便把妹的剧情，但是在各种险象环生里面挽救任务失败的男主角显然比那些一直装帅拯救世界还轻松的大男主电影好了几个Level,2018-10-08 09:52:42.971099
1455336879,1,turbine,26336252,3,4,2018-08-31 07:29:58,真·欧洲攻略。,2018-10-08 09:52:46.453306
1455767422,1,nikki,26336252,0,3,2018-08-31 17:01:04,#1895#粤通）自己人一个都不能死，对方的人倒是干得很痛快嘛（真的没必要这么强调这点吧）。对于汤哥这把年纪还要亲身拍动作片真的佩服，跳伞和开飞机确实好看（风景太漂亮了），打斗方面只能说是不华丽但实在？老了就别再折腾了真的看得痛。,2018-10-08 09:52:49.434363
1455970387,1,诸葛福媛,26336252,1,4,2018-08-31 21:08:20,虽然故事比较套路，但观影体验仍旧爽翻。什么叫敬业，阿汤哥给全世界演员上了一课,2018-10-08 09:52:53.737017
1343762357,1,空旷,26336252,2,3,2018-08-31 20:43:36,老套 坏蛋救同伙愚蠢且不必要 把铅球塞进去定个闹钟核弹就设置完了 他既然已经决定以身赴死了 写个说明书传出来就好了 何必有让人千辛万苦的营救呢！最后既然要跟核弹一起毁灭 何必再浪费另外一枚宝贵的核弹搞什么双保险啊 手工启动不就行了 真是败家仔啊,2018-10-08 09:52:56.602275
1414445468,1,法棍老人,26336252,0,3,2018-07-23 05:18:46,阿汤哥飞檐走壁的功夫不亚于彭于晏啊！,2018-10-08 09:52:59.975112
1471337768,1,江湖遠人,26336252,0,3,2018-09-18 23:46:28,中间睡着了一会，醒来大超就变大反派了。,2018-10-08 09:53:03.469287
1456714913,1,Enjolras,26336252,0,4,2018-09-01 16:53:32,虽然给了四星，但对这部影片我其实并不满意。道理我都懂，亲身上阵、宝刀未老、场面升级、惊险刺激，但这些“进步”在以往哪一部《碟中谍》系列片中没有出现过？这一部毫无惊喜地保持了一流水准的作品又何以赢得比所有旧作高出一档的评价？事实上成龙几乎是做了和阿汤哥一样的事情，为什么却一个被嫌弃一个被吹捧？对于一部《碟中谍》新作最尴尬的评价恰恰正是“三星给电影，还有一星向阿汤哥致敬”不是吗？,2018-10-08 09:53:06.122455
1464023224,1,狄飞惊,26336252,1,3,2018-09-09 22:20:02,面具的玩法有点类似武侠小说里的易容术，人物关系也做到了尽可能的复杂，替身的劝作戏和白寡妇的惊艳亮相都是惊鸿一瞥，不过瘾但耐回味，这样处理其实还蛮高级的。所以要说遗憾，可能是另外两段男女情感，也是点到为止，爱江山不爱美人，阿汤哥维护世界和平的责任，忒重了点。,2018-10-08 09:53:09.602125
1468369734,1,不求上進的浩子,26336252,0,5,2018-09-15 14:53:31,四星，情怀一星，阿汤哥真的有点老了，丽贝卡还是美美哒，故事线可以说简单但搞得有点乱，动作场面整体还是很好看的，还是那句话，世界需要MIF！,2018-10-08 09:53:13.192377
1471756699,1,年上党怎么办,26336252,0,4,2018-09-19 15:49:24,动作戏很过瘾就对了，剧情土点就土吧，没啥可说的啦。超人演反派很带感的呀，比超人帅多了。片头超级燃！,2018-10-08 09:53:17.177385
1455786759,1,河狸,26336252,0,5,2018-08-31 17:24:39,同类题材影片的巅峰之作，两个半小时全程高效。高潮迭起、险象环生、危机四伏、步步惊心……,2018-10-08 09:53:20.971224
1488600695,1,Chris  一切由无聊开始,26336252,0,4,2018-10-08 10:42:10,系列电影最重要就是要有特点，有他独有的记忆点，碟中谍是有的！伊森亨特是有的！甚至片中自己还调侃。好几个地方很有意思，让人会心一笑。这集算挺好看，老汤又被逼得很惨，编剧给主角设置的难题，也让观众在看的时候挺揪心，想不到怎么能解决。剧情上基本自洽就行了，别太弱智就行了，观众最好少思考。。。主要看解决过程的动作戏。厕所打戏很好看！杨亮帅气，超人拖了西装，整个人太宽了，左右摆拳，气势太强！感觉真人的话两拳就能把老汤打死。,2018-10-08 09:53:24.556003
1474415852,1,90,26336252,0,3,2018-09-22 23:06:36,一开始没太看懂，只看过第一部就来看新作可能是有点勉强吧……,2018-10-08 09:53:27.725602
1456263763,1,漆小洛,26336252,1,1,2018-09-01 02:22:36,没看过前面所以看不懂是活该吗 还是看过前面也会看不懂智斗 一星给笑出声的打戏桥段 阿汤哥跳伞牛逼关观影什么事,2018-10-08 09:53:32.022763
1445873262,1,SitDown王書紀,26336252,3,3,2018-08-22 06:23:23,这样下去红牛马上要进入赞助名单了,2018-10-08 09:53:36.162001
